approxkl,value_loss,clipfrac,explained_variance,n_updates,time_elapsed,policy_loss,fps,serial_timesteps,policy_entropy,total_timesteps
nan,nan,0.0,nan,7072,1789.7944540977478,nan,547,905216,nan,905216
nan,nan,0.0,nan,7073,1790.029339313507,nan,531,905344,nan,905344
nan,nan,0.0,nan,7074,1790.2712271213531,nan,552,905472,nan,905472
nan,nan,0.0,nan,7075,1790.5038132667542,nan,524,905600,nan,905600
nan,nan,0.0,nan,7076,1790.7488250732422,nan,550,905728,nan,905728
nan,nan,0.0,nan,7077,1790.9823822975159,nan,540,905856,nan,905856
nan,nan,0.0,nan,7078,1791.2200541496277,nan,550,905984,nan,905984
nan,nan,0.0,nan,7079,1791.4538671970367,nan,535,906112,nan,906112
nan,nan,0.0,nan,7080,1791.6942710876465,nan,545,906240,nan,906240
nan,nan,0.0,nan,7081,1791.9299190044403,nan,541,906368,nan,906368
nan,nan,0.0,nan,7082,1792.1676030158997,nan,551,906496,nan,906496
nan,nan,0.0,nan,7083,1792.4005072116852,nan,538,906624,nan,906624
nan,nan,0.0,nan,7084,1792.639305114746,nan,545,906752,nan,906752
nan,nan,0.0,nan,7085,1792.875039100647,nan,553,906880,nan,906880
nan,nan,0.0,nan,7086,1793.107280254364,nan,537,907008,nan,907008
nan,nan,0.0,nan,7087,1793.346354007721,nan,547,907136,nan,907136
nan,nan,0.0,nan,7088,1793.5814471244812,nan,524,907264,nan,907264
nan,nan,0.0,nan,7089,1793.8265421390533,nan,545,907392,nan,907392
nan,nan,0.0,nan,7090,1794.0621111392975,nan,516,907520,nan,907520
nan,nan,0.0,nan,7091,1794.3110222816467,nan,545,907648,nan,907648
nan,nan,0.0,nan,7092,1794.5469031333923,nan,537,907776,nan,907776
nan,nan,0.0,nan,7093,1794.7858650684357,nan,546,907904,nan,907904
nan,nan,0.0,nan,7094,1795.0212700366974,nan,526,908032,nan,908032
nan,nan,0.0,nan,7095,1795.2653510570526,nan,550,908160,nan,908160
nan,nan,0.0,nan,7096,1795.4988272190094,nan,539,908288,nan,908288
nan,nan,0.0,nan,7097,1795.737015247345,nan,541,908416,nan,908416
nan,nan,0.0,nan,7098,1795.9746561050415,nan,540,908544,nan,908544
nan,nan,0.0,nan,7099,1796.2126331329346,nan,546,908672,nan,908672
nan,nan,0.0,nan,7100,1796.4480299949646,nan,537,908800,nan,908800
nan,nan,0.0,nan,7101,1796.687152147293,nan,551,908928,nan,908928
nan,nan,0.0,nan,7102,1796.9203572273254,nan,537,909056,nan,909056
nan,nan,0.0,nan,7103,1797.1594729423523,nan,551,909184,nan,909184
nan,nan,0.0,nan,7104,1797.392507314682,nan,536,909312,nan,909312
nan,nan,0.0,nan,7105,1797.6318640708923,nan,516,909440,nan,909440
nan,nan,0.0,nan,7106,1797.8808550834656,nan,548,909568,nan,909568
nan,nan,0.0,nan,7107,1798.1152811050415,nan,516,909696,nan,909696
nan,nan,0.0,nan,7108,1798.3640100955963,nan,545,909824,nan,909824
nan,nan,0.0,nan,7109,1798.5996861457825,nan,538,909952,nan,909952
nan,nan,0.0,nan,7110,1798.8384592533112,nan,548,910080,nan,910080
nan,nan,0.0,nan,7111,1799.0726358890533,nan,519,910208,nan,910208
nan,nan,0.0,nan,7112,1799.31987118721,nan,554,910336,nan,910336
nan,nan,0.0,nan,7113,1799.552011013031,nan,538,910464,nan,910464
nan,nan,0.0,nan,7114,1799.7908082008362,nan,550,910592,nan,910592
nan,nan,0.0,nan,7115,1800.0246453285217,nan,531,910720,nan,910720
nan,nan,0.0,nan,7116,1800.266517162323,nan,549,910848,nan,910848
nan,nan,0.0,nan,7117,1800.505998134613,nan,513,910976,nan,910976
nan,nan,0.0,nan,7118,1800.7561531066895,nan,545,911104,nan,911104
nan,nan,0.0,nan,7119,1800.9918432235718,nan,538,911232,nan,911232
nan,nan,0.0,nan,7120,1801.2305581569672,nan,552,911360,nan,911360
nan,nan,0.0,nan,7121,1801.4633159637451,nan,537,911488,nan,911488
nan,nan,0.0,nan,7122,1801.7025990486145,nan,549,911616,nan,911616
nan,nan,0.0,nan,7123,1801.9363951683044,nan,537,911744,nan,911744
nan,nan,0.0,nan,7124,1802.1754100322723,nan,501,911872,nan,911872
nan,nan,0.0,nan,7125,1802.4315690994263,nan,534,912000,nan,912000
nan,nan,0.0,nan,7126,1802.6718571186066,nan,551,912128,nan,912128
nan,nan,0.0,nan,7127,1802.9047842025757,nan,541,912256,nan,912256
nan,nan,0.0,nan,7128,1803.142207145691,nan,548,912384,nan,912384
nan,nan,0.0,nan,7129,1803.3765761852264,nan,543,912512,nan,912512
nan,nan,0.0,nan,7130,1803.6132941246033,nan,539,912640,nan,912640
nan,nan,0.0,nan,7131,1803.8516790866852,nan,551,912768,nan,912768
nan,nan,0.0,nan,7132,1804.0845482349396,nan,526,912896,nan,912896
nan,nan,0.0,nan,7133,1804.328360080719,nan,547,913024,nan,913024
nan,nan,0.0,nan,7134,1804.5632541179657,nan,518,913152,nan,913152
nan,nan,0.0,nan,7135,1804.8114621639252,nan,534,913280,nan,913280
nan,nan,0.0,nan,7136,1805.051770210266,nan,531,913408,nan,913408
nan,nan,0.0,nan,7137,1805.2933802604675,nan,546,913536,nan,913536
nan,nan,0.0,nan,7138,1805.52894115448,nan,534,913664,nan,913664
nan,nan,0.0,nan,7139,1805.7694680690765,nan,549,913792,nan,913792
nan,nan,0.0,nan,7140,1806.0034692287445,nan,539,913920,nan,913920
nan,nan,0.0,nan,7141,1806.2416851520538,nan,533,914048,nan,914048
nan,nan,0.0,nan,7142,1806.4826982021332,nan,528,914176,nan,914176
nan,nan,0.0,nan,7143,1806.7259950637817,nan,548,914304,nan,914304
nan,nan,0.0,nan,7144,1806.9600939750671,nan,491,914432,nan,914432
nan,nan,0.0,nan,7145,1807.2237610816956,nan,544,914560,nan,914560
nan,nan,0.0,nan,7146,1807.4598331451416,nan,517,914688,nan,914688
nan,nan,0.0,nan,7147,1807.7085299491882,nan,544,914816,nan,914816
nan,nan,0.0,nan,7148,1807.9445729255676,nan,478,914944,nan,914944
nan,nan,0.0,nan,7149,1808.2134010791779,nan,527,915072,nan,915072
nan,nan,0.0,nan,7150,1808.4569611549377,nan,533,915200,nan,915200
nan,nan,0.0,nan,7151,1808.698105096817,nan,546,915328,nan,915328
nan,nan,0.0,nan,7152,1808.9334480762482,nan,538,915456,nan,915456
nan,nan,0.0,nan,7153,1809.172217130661,nan,545,915584,nan,915584
nan,nan,0.0,nan,7154,1809.4078421592712,nan,516,915712,nan,915712
nan,nan,0.0,nan,7155,1809.6566081047058,nan,460,915840,nan,915840
nan,nan,0.0,nan,7156,1809.935425043106,nan,534,915968,nan,915968
nan,nan,0.0,nan,7157,1810.1756863594055,nan,548,916096,nan,916096
nan,nan,0.0,nan,7158,1810.4100689888,nan,532,916224,nan,916224
nan,nan,0.0,nan,7159,1810.6514990329742,nan,532,916352,nan,916352
nan,nan,0.0,nan,7160,1810.8928232192993,nan,519,916480,nan,916480
nan,nan,0.0,nan,7161,1811.1404211521149,nan,525,916608,nan,916608
nan,nan,0.0,nan,7162,1811.3857250213623,nan,520,916736,nan,916736
nan,nan,0.0,nan,7163,1811.6329321861267,nan,537,916864,nan,916864
nan,nan,0.0,nan,7164,1811.8720951080322,nan,549,916992,nan,916992
nan,nan,0.0,nan,7165,1812.1060192584991,nan,538,917120,nan,917120
nan,nan,0.0,nan,7166,1812.344577074051,nan,543,917248,nan,917248
nan,nan,0.0,nan,7167,1812.5808279514313,nan,502,917376,nan,917376
nan,nan,0.0,nan,7168,1812.836818933487,nan,546,917504,nan,917504
nan,nan,0.0,nan,7169,1813.0723311901093,nan,537,917632,nan,917632
nan,nan,0.0,nan,7170,1813.3113691806793,nan,551,917760,nan,917760
nan,nan,0.0,nan,7171,1813.5447549819946,nan,264,917888,nan,917888
nan,nan,0.0,nan,7172,1814.0297112464905,nan,380,918016,nan,918016
nan,nan,0.0,nan,7173,1814.3671271800995,nan,551,918144,nan,918144
nan,nan,0.0,nan,7174,1814.6003830432892,nan,536,918272,nan,918272
nan,nan,0.0,nan,7175,1814.8399810791016,nan,543,918400,nan,918400
nan,nan,0.0,nan,7176,1815.0766551494598,nan,504,918528,nan,918528
nan,nan,0.0,nan,7177,1815.3314690589905,nan,526,918656,nan,918656
nan,nan,0.0,nan,7178,1815.5756962299347,nan,527,918784,nan,918784
nan,nan,0.0,nan,7179,1815.8197393417358,nan,544,918912,nan,918912
nan,nan,0.0,nan,7180,1816.0557670593262,nan,539,919040,nan,919040
nan,nan,0.0,nan,7181,1816.2943749427795,nan,550,919168,nan,919168
nan,nan,0.0,nan,7182,1816.5276911258698,nan,530,919296,nan,919296
nan,nan,0.0,nan,7183,1816.7698321342468,nan,546,919424,nan,919424
nan,nan,0.0,nan,7184,1817.0048351287842,nan,540,919552,nan,919552
nan,nan,0.0,nan,7185,1817.2429802417755,nan,550,919680,nan,919680
nan,nan,0.0,nan,7186,1817.4765391349792,nan,531,919808,nan,919808
nan,nan,0.0,nan,7187,1817.7180969715118,nan,540,919936,nan,919936
nan,nan,0.0,nan,7188,1817.9556810855865,nan,532,920064,nan,920064
nan,nan,0.0,nan,7189,1818.1968920230865,nan,548,920192,nan,920192
nan,nan,0.0,nan,7190,1818.431389093399,nan,541,920320,nan,920320
nan,nan,0.0,nan,7191,1818.6685121059418,nan,548,920448,nan,920448
nan,nan,0.0,nan,7192,1818.9030039310455,nan,543,920576,nan,920576
nan,nan,0.0,nan,7193,1819.1398441791534,nan,541,920704,nan,920704
nan,nan,0.0,nan,7194,1819.3770661354065,nan,538,920832,nan,920832
nan,nan,0.0,nan,7195,1819.6159529685974,nan,520,920960,nan,920960
nan,nan,0.0,nan,7196,1819.8630871772766,nan,544,921088,nan,921088
nan,nan,0.0,nan,7197,1820.0992829799652,nan,529,921216,nan,921216
nan,nan,0.0,nan,7198,1820.3419761657715,nan,549,921344,nan,921344
nan,nan,0.0,nan,7199,1820.5760252475739,nan,509,921472,nan,921472
nan,nan,0.0,nan,7200,1820.8281831741333,nan,549,921600,nan,921600
nan,nan,0.0,nan,7201,1821.0621509552002,nan,536,921728,nan,921728
nan,nan,0.0,nan,7202,1821.3020522594452,nan,535,921856,nan,921856
nan,nan,0.0,nan,7203,1821.5421481132507,nan,373,921984,nan,921984
nan,nan,0.0,nan,7204,1821.8859362602234,nan,552,922112,nan,922112
nan,nan,0.0,nan,7205,1822.118604183197,nan,540,922240,nan,922240
nan,nan,0.0,nan,7206,1822.3563420772552,nan,550,922368,nan,922368
nan,nan,0.0,nan,7207,1822.5898339748383,nan,529,922496,nan,922496
nan,nan,0.0,nan,7208,1822.8327150344849,nan,549,922624,nan,922624
nan,nan,0.0,nan,7209,1823.0666110515594,nan,538,922752,nan,922752
nan,nan,0.0,nan,7210,1823.3053901195526,nan,549,922880,nan,922880
nan,nan,0.0,nan,7211,1823.5395872592926,nan,538,923008,nan,923008
nan,nan,0.0,nan,7212,1823.7782752513885,nan,549,923136,nan,923136
nan,nan,0.0,nan,7213,1824.0119979381561,nan,521,923264,nan,923264
nan,nan,0.0,nan,7214,1824.258290052414,nan,550,923392,nan,923392
nan,nan,0.0,nan,7215,1824.4921259880066,nan,538,923520,nan,923520
nan,nan,0.0,nan,7216,1824.7307970523834,nan,550,923648,nan,923648
nan,nan,0.0,nan,7217,1824.9640662670135,nan,530,923776,nan,923776
nan,nan,0.0,nan,7218,1825.2063601016998,nan,548,923904,nan,923904
nan,nan,0.0,nan,7219,1825.4407260417938,nan,531,924032,nan,924032
nan,nan,0.0,nan,7220,1825.6825602054596,nan,510,924160,nan,924160
nan,nan,0.0,nan,7221,1825.9340062141418,nan,525,924288,nan,924288
nan,nan,0.0,nan,7222,1826.178687095642,nan,539,924416,nan,924416
nan,nan,0.0,nan,7223,1826.4169471263885,nan,536,924544,nan,924544
nan,nan,0.0,nan,7224,1826.6568279266357,nan,533,924672,nan,924672
nan,nan,0.0,nan,7225,1826.8975522518158,nan,545,924800,nan,924800
nan,nan,0.0,nan,7226,1827.1329321861267,nan,544,924928,nan,924928
nan,nan,0.0,nan,7227,1827.3690931797028,nan,550,925056,nan,925056
nan,nan,0.0,nan,7228,1827.602546930313,nan,538,925184,nan,925184
nan,nan,0.0,nan,7229,1827.8416271209717,nan,551,925312,nan,925312
nan,nan,0.0,nan,7230,1828.0747241973877,nan,536,925440,nan,925440
nan,nan,0.0,nan,7231,1828.314090013504,nan,550,925568,nan,925568
nan,nan,0.0,nan,7232,1828.5473370552063,nan,529,925696,nan,925696
nan,nan,0.0,nan,7233,1828.790125131607,nan,552,925824,nan,925824
nan,nan,0.0,nan,7234,1829.022681236267,nan,524,925952,nan,925952
nan,nan,0.0,nan,7235,1829.267629146576,nan,550,926080,nan,926080
nan,nan,0.0,nan,7236,1829.5011141300201,nan,529,926208,nan,926208
nan,nan,0.0,nan,7237,1829.7437751293182,nan,549,926336,nan,926336
nan,nan,0.0,nan,7238,1829.9774842262268,nan,528,926464,nan,926464
nan,nan,0.0,nan,7239,1830.2205801010132,nan,549,926592,nan,926592
nan,nan,0.0,nan,7240,1830.4544851779938,nan,535,926720,nan,926720
nan,nan,0.0,nan,7241,1830.6945631504059,nan,540,926848,nan,926848
nan,nan,0.0,nan,7242,1830.932646036148,nan,537,926976,nan,926976
nan,nan,0.0,nan,7243,1831.1719250679016,nan,546,927104,nan,927104
nan,nan,0.0,nan,7244,1831.4070761203766,nan,522,927232,nan,927232
nan,nan,0.0,nan,7245,1831.6529822349548,nan,543,927360,nan,927360
nan,nan,0.0,nan,7246,1831.8894889354706,nan,546,927488,nan,927488
nan,nan,0.0,nan,7247,1832.124784231186,nan,512,927616,nan,927616
nan,nan,0.0,nan,7248,1832.3758420944214,nan,530,927744,nan,927744
nan,nan,0.0,nan,7249,1832.6182720661163,nan,535,927872,nan,927872
nan,nan,0.0,nan,7250,1832.8589839935303,nan,546,928000,nan,928000
nan,nan,0.0,nan,7251,1833.094241142273,nan,536,928128,nan,928128
nan,nan,0.0,nan,7252,1833.3338901996613,nan,548,928256,nan,928256
nan,nan,0.0,nan,7253,1833.5681669712067,nan,540,928384,nan,928384
nan,nan,0.0,nan,7254,1833.806193113327,nan,547,928512,nan,928512
nan,nan,0.0,nan,7255,1834.0409412384033,nan,524,928640,nan,928640
nan,nan,0.0,nan,7256,1834.2860341072083,nan,548,928768,nan,928768
nan,nan,0.0,nan,7257,1834.5204181671143,nan,537,928896,nan,928896
nan,nan,0.0,nan,7258,1834.759565114975,nan,552,929024,nan,929024
nan,nan,0.0,nan,7259,1834.9923253059387,nan,531,929152,nan,929152
nan,nan,0.0,nan,7260,1835.2341051101685,nan,552,929280,nan,929280
nan,nan,0.0,nan,7261,1835.466994047165,nan,483,929408,nan,929408
nan,nan,0.0,nan,7262,1835.732764005661,nan,530,929536,nan,929536
nan,nan,0.0,nan,7263,1835.9751513004303,nan,527,929664,nan,929664
nan,nan,0.0,nan,7264,1836.2190992832184,nan,550,929792,nan,929792
nan,nan,0.0,nan,7265,1836.4526929855347,nan,539,929920,nan,929920
nan,nan,0.0,nan,7266,1836.6906702518463,nan,534,930048,nan,930048
nan,nan,0.0,nan,7267,1836.931407213211,nan,504,930176,nan,930176
nan,nan,0.0,nan,7268,1837.1860642433167,nan,545,930304,nan,930304
nan,nan,0.0,nan,7269,1837.4217841625214,nan,525,930432,nan,930432
nan,nan,0.0,nan,7270,1837.6667110919952,nan,547,930560,nan,930560
nan,nan,0.0,nan,7271,1837.901607990265,nan,499,930688,nan,930688
nan,nan,0.0,nan,7272,1838.1587619781494,nan,539,930816,nan,930816
nan,nan,0.0,nan,7273,1838.3970823287964,nan,543,930944,nan,930944
nan,nan,0.0,nan,7274,1838.633521080017,nan,542,931072,nan,931072
nan,nan,0.0,nan,7275,1838.8705050945282,nan,548,931200,nan,931200
nan,nan,0.0,nan,7276,1839.1049361228943,nan,540,931328,nan,931328
nan,nan,0.0,nan,7277,1839.3427050113678,nan,550,931456,nan,931456
nan,nan,0.0,nan,7278,1839.5761160850525,nan,537,931584,nan,931584
nan,nan,0.0,nan,7279,1839.8151371479034,nan,540,931712,nan,931712
nan,nan,0.0,nan,7280,1840.0531520843506,nan,528,931840,nan,931840
nan,nan,0.0,nan,7281,1840.2966151237488,nan,542,931968,nan,931968
nan,nan,0.0,nan,7282,1840.5333802700043,nan,523,932096,nan,932096
nan,nan,0.0,nan,7283,1840.779146194458,nan,551,932224,nan,932224
nan,nan,0.0,nan,7284,1841.0121581554413,nan,527,932352,nan,932352
nan,nan,0.0,nan,7285,1841.2558562755585,nan,545,932480,nan,932480
nan,nan,0.0,nan,7286,1841.4913470745087,nan,535,932608,nan,932608
nan,nan,0.0,nan,7287,1841.7311351299286,nan,548,932736,nan,932736
nan,nan,0.0,nan,7288,1841.965525150299,nan,524,932864,nan,932864
nan,nan,0.0,nan,7289,1842.2106943130493,nan,550,932992,nan,932992
nan,nan,0.0,nan,7290,1842.443959236145,nan,537,933120,nan,933120
nan,nan,0.0,nan,7291,1842.6829671859741,nan,549,933248,nan,933248
nan,nan,0.0,nan,7292,1842.916829109192,nan,540,933376,nan,933376
nan,nan,0.0,nan,7293,1843.1545369625092,nan,546,933504,nan,933504
nan,nan,0.0,nan,7294,1843.3898620605469,nan,539,933632,nan,933632
nan,nan,0.0,nan,7295,1843.6292390823364,nan,537,933760,nan,933760
nan,nan,0.0,nan,7296,1843.8684871196747,nan,549,933888,nan,933888
nan,nan,0.0,nan,7297,1844.1026821136475,nan,527,934016,nan,934016
nan,nan,0.0,nan,7298,1844.3466141223907,nan,548,934144,nan,934144
nan,nan,0.0,nan,7299,1844.5809171199799,nan,537,934272,nan,934272
nan,nan,0.0,nan,7300,1844.8199651241302,nan,549,934400,nan,934400
nan,nan,0.0,nan,7301,1845.053878068924,nan,531,934528,nan,934528
nan,nan,0.0,nan,7302,1845.295802116394,nan,525,934656,nan,934656
nan,nan,0.0,nan,7303,1845.5406999588013,nan,521,934784,nan,934784
nan,nan,0.0,nan,7304,1845.7873983383179,nan,549,934912,nan,934912
nan,nan,0.0,nan,7305,1846.0214400291443,nan,540,935040,nan,935040
nan,nan,0.0,nan,7306,1846.25950217247,nan,551,935168,nan,935168
nan,nan,0.0,nan,7307,1846.4928631782532,nan,524,935296,nan,935296
nan,nan,0.0,nan,7308,1846.7381491661072,nan,537,935424,nan,935424
nan,nan,0.0,nan,7309,1846.9772040843964,nan,518,935552,nan,935552
nan,nan,0.0,nan,7310,1847.2253398895264,nan,551,935680,nan,935680
nan,nan,0.0,nan,7311,1847.4583859443665,nan,534,935808,nan,935808
nan,nan,0.0,nan,7312,1847.6985971927643,nan,541,935936,nan,935936
nan,nan,0.0,nan,7313,1847.9362382888794,nan,541,936064,nan,936064
nan,nan,0.0,nan,7314,1848.1735680103302,nan,549,936192,nan,936192
nan,nan,0.0,nan,7315,1848.407386302948,nan,520,936320,nan,936320
nan,nan,0.0,nan,7316,1848.65421128273,nan,546,936448,nan,936448
nan,nan,0.0,nan,7317,1848.8897051811218,nan,535,936576,nan,936576
nan,nan,0.0,nan,7318,1849.1297490596771,nan,539,936704,nan,936704
nan,nan,0.0,nan,7319,1849.36811709404,nan,542,936832,nan,936832
nan,nan,0.0,nan,7320,1849.6049239635468,nan,534,936960,nan,936960
nan,nan,0.0,nan,7321,1849.8456461429596,nan,548,937088,nan,937088
nan,nan,0.0,nan,7322,1850.0801050662994,nan,531,937216,nan,937216
nan,nan,0.0,nan,7323,1850.3219962120056,nan,552,937344,nan,937344
nan,nan,0.0,nan,7324,1850.5549130439758,nan,527,937472,nan,937472
nan,nan,0.0,nan,7325,1850.7984380722046,nan,548,937600,nan,937600
nan,nan,0.0,nan,7326,1851.0328080654144,nan,542,937728,nan,937728
nan,nan,0.0,nan,7327,1851.2698340415955,nan,549,937856,nan,937856
nan,nan,0.0,nan,7328,1851.5036330223083,nan,531,937984,nan,937984
nan,nan,0.0,nan,7329,1851.745198249817,nan,549,938112,nan,938112
nan,nan,0.0,nan,7330,1851.9794430732727,nan,540,938240,nan,938240
nan,nan,0.0,nan,7331,1852.2172741889954,nan,551,938368,nan,938368
nan,nan,0.0,nan,7332,1852.450406074524,nan,523,938496,nan,938496
nan,nan,0.0,nan,7333,1852.6956369876862,nan,542,938624,nan,938624
nan,nan,0.0,nan,7334,1852.9326071739197,nan,540,938752,nan,938752
nan,nan,0.0,nan,7335,1853.1704530715942,nan,550,938880,nan,938880
nan,nan,0.0,nan,7336,1853.4041652679443,nan,547,939008,nan,939008
nan,nan,0.0,nan,7337,1853.6393022537231,nan,543,939136,nan,939136
nan,nan,0.0,nan,7338,1853.8757071495056,nan,550,939264,nan,939264
nan,nan,0.0,nan,7339,1854.1095151901245,nan,522,939392,nan,939392
nan,nan,0.0,nan,7340,1854.3553359508514,nan,547,939520,nan,939520
nan,nan,0.0,nan,7341,1854.5902590751648,nan,538,939648,nan,939648
nan,nan,0.0,nan,7342,1854.8291041851044,nan,549,939776,nan,939776
nan,nan,0.0,nan,7343,1855.0631880760193,nan,529,939904,nan,939904
nan,nan,0.0,nan,7344,1855.305937051773,nan,551,940032,nan,940032
nan,nan,0.0,nan,7345,1855.5387799739838,nan,537,940160,nan,940160
nan,nan,0.0,nan,7346,1855.7780752182007,nan,548,940288,nan,940288
nan,nan,0.0,nan,7347,1856.0123751163483,nan,529,940416,nan,940416
nan,nan,0.0,nan,7348,1856.2550501823425,nan,544,940544,nan,940544
nan,nan,0.0,nan,7349,1856.4910469055176,nan,533,940672,nan,940672
nan,nan,0.0,nan,7350,1856.7317731380463,nan,548,940800,nan,940800
nan,nan,0.0,nan,7351,1856.9658420085907,nan,538,940928,nan,940928
nan,nan,0.0,nan,7352,1857.2047052383423,nan,551,941056,nan,941056
nan,nan,0.0,nan,7353,1857.4379532337189,nan,515,941184,nan,941184
nan,nan,0.0,nan,7354,1857.687509059906,nan,544,941312,nan,941312
nan,nan,0.0,nan,7355,1857.9237551689148,nan,521,941440,nan,941440
nan,nan,0.0,nan,7356,1858.1701550483704,nan,549,941568,nan,941568
nan,nan,0.0,nan,7357,1858.4040462970734,nan,542,941696,nan,941696
nan,nan,0.0,nan,7358,1858.6408021450043,nan,547,941824,nan,941824
nan,nan,0.0,nan,7359,1858.8755252361298,nan,540,941952,nan,941952
nan,nan,0.0,nan,7360,1859.1135759353638,nan,536,942080,nan,942080
nan,nan,0.0,nan,7361,1859.3530812263489,nan,541,942208,nan,942208
nan,nan,0.0,nan,7362,1859.5902690887451,nan,527,942336,nan,942336
nan,nan,0.0,nan,7363,1859.8342242240906,nan,548,942464,nan,942464
nan,nan,0.0,nan,7364,1860.0686271190643,nan,529,942592,nan,942592
nan,nan,0.0,nan,7365,1860.3114252090454,nan,549,942720,nan,942720
nan,nan,0.0,nan,7366,1860.5455009937286,nan,540,942848,nan,942848
nan,nan,0.0,nan,7367,1860.7836620807648,nan,537,942976,nan,942976
nan,nan,0.0,nan,7368,1861.0227673053741,nan,539,943104,nan,943104
nan,nan,0.0,nan,7369,1861.2613451480865,nan,550,943232,nan,943232
nan,nan,0.0,nan,7370,1861.4946281909943,nan,538,943360,nan,943360
nan,nan,0.0,nan,7371,1861.733563899994,nan,550,943488,nan,943488
nan,nan,0.0,nan,7372,1861.9672620296478,nan,541,943616,nan,943616
nan,nan,0.0,nan,7373,1862.2046711444855,nan,504,943744,nan,943744
nan,nan,0.0,nan,7374,1862.4597289562225,nan,537,943872,nan,943872
nan,nan,0.0,nan,7375,1862.699026107788,nan,549,944000,nan,944000
nan,nan,0.0,nan,7376,1862.93319106102,nan,539,944128,nan,944128
nan,nan,0.0,nan,7377,1863.171522140503,nan,546,944256,nan,944256
nan,nan,0.0,nan,7378,1863.4065580368042,nan,522,944384,nan,944384
nan,nan,0.0,nan,7379,1863.6525621414185,nan,549,944512,nan,944512
nan,nan,0.0,nan,7380,1863.8866429328918,nan,545,944640,nan,944640
nan,nan,0.0,nan,7381,1864.1220951080322,nan,525,944768,nan,944768
nan,nan,0.0,nan,7382,1864.3667221069336,nan,550,944896,nan,944896
nan,nan,0.0,nan,7383,1864.6002371311188,nan,541,945024,nan,945024
nan,nan,0.0,nan,7384,1864.8376531600952,nan,550,945152,nan,945152
nan,nan,0.0,nan,7385,1865.0711591243744,nan,531,945280,nan,945280
nan,nan,0.0,nan,7386,1865.3129091262817,nan,550,945408,nan,945408
nan,nan,0.0,nan,7387,1865.5466723442078,nan,540,945536,nan,945536
nan,nan,0.0,nan,7388,1865.7843160629272,nan,548,945664,nan,945664
nan,nan,0.0,nan,7389,1866.0189771652222,nan,532,945792,nan,945792
nan,nan,0.0,nan,7390,1866.2602303028107,nan,548,945920,nan,945920
nan,nan,0.0,nan,7391,1866.4945981502533,nan,542,946048,nan,946048
nan,nan,0.0,nan,7392,1866.7313480377197,nan,550,946176,nan,946176
nan,nan,0.0,nan,7393,1866.964735031128,nan,514,946304,nan,946304
nan,nan,0.0,nan,7394,1867.2143981456757,nan,536,946432,nan,946432
nan,nan,0.0,nan,7395,1867.4540302753448,nan,531,946560,nan,946560
nan,nan,0.0,nan,7396,1867.6959750652313,nan,549,946688,nan,946688
nan,nan,0.0,nan,7397,1867.9300351142883,nan,534,946816,nan,946816
nan,nan,0.0,nan,7398,1868.1709151268005,nan,549,946944,nan,946944
nan,nan,0.0,nan,7399,1868.404902935028,nan,525,947072,nan,947072
nan,nan,0.0,nan,7400,1868.6494841575623,nan,546,947200,nan,947200
nan,nan,0.0,nan,7401,1868.8845372200012,nan,539,947328,nan,947328
nan,nan,0.0,nan,7402,1869.1228811740875,nan,529,947456,nan,947456
nan,nan,0.0,nan,7403,1869.3657591342926,nan,523,947584,nan,947584
nan,nan,0.0,nan,7404,1869.6116070747375,nan,527,947712,nan,947712
nan,nan,0.0,nan,7405,1869.8553941249847,nan,548,947840,nan,947840
nan,nan,0.0,nan,7406,1870.0896949768066,nan,528,947968,nan,947968
nan,nan,0.0,nan,7407,1870.33260512352,nan,550,948096,nan,948096
nan,nan,0.0,nan,7408,1870.5659611225128,nan,541,948224,nan,948224
nan,nan,0.0,nan,7409,1870.8036041259766,nan,529,948352,nan,948352
nan,nan,0.0,nan,7410,1871.0462999343872,nan,540,948480,nan,948480
nan,nan,0.0,nan,7411,1871.2839472293854,nan,539,948608,nan,948608
nan,nan,0.0,nan,7412,1871.522156238556,nan,507,948736,nan,948736
nan,nan,0.0,nan,7413,1871.7757902145386,nan,542,948864,nan,948864
nan,nan,0.0,nan,7414,1872.0127210617065,nan,535,948992,nan,948992
nan,nan,0.0,nan,7415,1872.2528860569,nan,552,949120,nan,949120
nan,nan,0.0,nan,7416,1872.4854888916016,nan,537,949248,nan,949248
nan,nan,0.0,nan,7417,1872.7247340679169,nan,546,949376,nan,949376
nan,nan,0.0,nan,7418,1872.9598820209503,nan,526,949504,nan,949504
nan,nan,0.0,nan,7419,1873.2040951251984,nan,547,949632,nan,949632
nan,nan,0.0,nan,7420,1873.4390139579773,nan,524,949760,nan,949760
nan,nan,0.0,nan,7421,1873.6844201087952,nan,549,949888,nan,949888
nan,nan,0.0,nan,7422,1873.9183371067047,nan,529,950016,nan,950016
nan,nan,0.0,nan,7423,1874.1612281799316,nan,549,950144,nan,950144
nan,nan,0.0,nan,7424,1874.3952350616455,nan,530,950272,nan,950272
nan,nan,0.0,nan,7425,1874.6375172138214,nan,547,950400,nan,950400
nan,nan,0.0,nan,7426,1874.8723640441895,nan,550,950528,nan,950528
nan,nan,0.0,nan,7427,1875.106183052063,nan,533,950656,nan,950656
nan,nan,0.0,nan,7428,1875.3473899364471,nan,545,950784,nan,950784
nan,nan,0.0,nan,7429,1875.5830609798431,nan,536,950912,nan,950912
